person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_percent_income,cb_person_default_on_file
25,94400,MORTGAGE,4.0,PERSONAL,35000,0.37,N
24,56000,RENT,0.0,EDUCATION,12800,0.23,N
26,94500,OWN,10.0,VENTURE,2000,0.02,N
25,94500,MORTGAGE,5.0,HOMEIMPROVEMENT,13500,0.14,N
23,58000,RENT,1.0,MEDICAL,12800,0.22,N
23,60000,RENT,2.0,DEBTCONSOLIDATION,12800,0.21,N
22,94692,MORTGAGE,5.0,EDUCATION,20000,0.21,N
26,60000,RENT,7.0,VENTURE,12800,0.21,N
23,94800,MORTGAGE,7.0,DEBTCONSOLIDATION,6000,0.06,Y
26,94800,MORTGAGE,10.0,DEBTCONSOLIDATION,14000,0.15,N
23,82800,MORTGAGE,1.0,HOMEIMPROVEMENT,12000,0.14,N
23,94940,MORTGAGE,4.0,VENTURE,2000,0.02,N
23,94965,MORTGAGE,3.0,EDUCATION,8000,0.08,N
25,94976,MORTGAGE,5.0,DEBTCONSOLIDATION,20000,0.21,N
23,64000,RENT,6.0,EDUCATION,12800,0.2,Y
23,95000,MORTGAGE,0.0,VENTURE,10000,0.11,N
23,95000,MORTGAGE,7.0,EDUCATION,19000,0.2,N
21,71232,RENT,5.0,VENTURE,12800,0.18,N
23,95000,MORTGAGE,4.0,MEDICAL,4400,0.05,N
24,77385,RENT,4.0,MEDICAL,12800,0.17,N
23,70550,MORTGAGE,7.0,MEDICAL,15000,0.18,N
23,95000,MORTGAGE,7.0,EDUCATION,35000,0.37,N
24,78600,RENT,0.0,HOMEIMPROVEMENT,12800,0.16,Y
25,103000,RENT,9.0,HOMEIMPROVEMENT,12800,0.12,Y
24,95000,MORTGAGE,1.0,PERSONAL,7450,0.08,N
22,95000,MORTGAGE,2.0,DEBTCONSOLIDATION,24000,0.25,N
22,95000,MORTGAGE,4.0,EDUCATION,6400,0.07,N
24,95000,MORTGAGE,7.0,HOMEIMPROVEMENT,10000,0.11,N
24,95000,MORTGAGE,7.0,DEBTCONSOLIDATION,15000,0.16,N
26,35000,RENT,10.0,MEDICAL,12875,0.37,N
26,95000,MORTGAGE,10.0,PERSONAL,6600,0.07,N
22,31760,RENT,3.0,PERSONAL,12875,0.41,N
26,95000,MORTGAGE,10.0,VENTURE,15000,0.16,Y
21,44000,RENT,0.0,EDUCATION,12875,0.29,N
22,95000,MORTGAGE,3.0,DEBTCONSOLIDATION,7200,0.08,N
24,58155,RENT,8.0,HOMEIMPROVEMENT,12950,0.22,N
22,50000,RENT,0.0,DEBTCONSOLIDATION,13000,0.26,N
23,95000,MORTGAGE,8.0,MEDICAL,7200,0.08,Y
23,44000,RENT,1.0,EDUCATION,13000,0.3,Y
22,50000,RENT,3.0,MEDICAL,13000,0.26,N
26,50000,RENT,0.0,HOMEIMPROVEMENT,13000,0.26,N
22,33716,OWN,6.0,EDUCATION,13750,0.41,N
26,95000,MORTGAGE,1.0,PERSONAL,24000,0.25,N
23,44000,RENT,0.0,HOMEIMPROVEMENT,13000,0.3,Y
23,95000,MORTGAGE,7.0,VENTURE,12000,0.13,N
26,50000,RENT,0.0,MEDICAL,13000,0.26,N
26,95000,MORTGAGE,9.0,EDUCATION,25000,0.26,Y
24,45996,RENT,1.0,MEDICAL,13000,0.28,Y
24,83000,MORTGAGE,2.0,DEBTCONSOLIDATION,28000,0.34,Y
24,95000,MORTGAGE,3.0,DEBTCONSOLIDATION,35000,0.37,N
25,52000,RENT,3.0,PERSONAL,13000,0.25,Y
25,95000,MORTGAGE,5.0,VENTURE,18000,0.19,N
22,95000,MORTGAGE,0.0,EDUCATION,10400,0.11,N
22,52128,RENT,6.0,VENTURE,13000,0.25,N
23,95000,MORTGAGE,3.0,MEDICAL,9950,0.1,N
24,95000,MORTGAGE,,MEDICAL,5750,0.06,Y
22,48000,RENT,3.0,HOMEIMPROVEMENT,13000,0.27,N
22,95000,MORTGAGE,2.0,MEDICAL,5000,0.05,N
25,95000,MORTGAGE,0.0,DEBTCONSOLIDATION,15000,0.16,N
24,95000,OWN,4.0,HOMEIMPROVEMENT,10000,0.11,Y
26,54000,RENT,3.0,HOMEIMPROVEMENT,13000,0.24,Y
22,95000,MORTGAGE,0.0,MEDICAL,9000,0.09,N
25,55000,RENT,9.0,HOMEIMPROVEMENT,13000,0.24,N
23,95000,MORTGAGE,6.0,EDUCATION,20000,0.21,Y
22,33600,OWN,,PERSONAL,12000,0.36,Y
23,83000,MORTGAGE,7.0,EDUCATION,24175,0.29,N
26,95000,MORTGAGE,1.0,VENTURE,15000,0.16,N
24,56000,RENT,2.0,DEBTCONSOLIDATION,13000,0.23,N
24,95000,OWN,8.0,PERSONAL,4800,0.05,N
23,33600,OWN,,VENTURE,4000,0.12,N
23,95000,MORTGAGE,7.0,DEBTCONSOLIDATION,4500,0.05,N
26,95000,MORTGAGE,9.0,VENTURE,17000,0.18,N
25,95000,MORTGAGE,8.0,EDUCATION,6800,0.07,N
22,60000,RENT,6.0,VENTURE,13000,0.22,N
21,33600,OWN,6.0,PERSONAL,9600,0.29,Y
24,95000,MORTGAGE,0.0,MEDICAL,12000,0.13,N
22,95000,MORTGAGE,0.0,MEDICAL,6875,0.07,N
22,60000,RENT,0.0,DEBTCONSOLIDATION,13000,0.22,N
25,62000,RENT,2.0,HOMEIMPROVEMENT,13000,0.21,N
24,33600,OWN,8.0,VENTURE,2500,0.07,N
22,95000,MORTGAGE,1.0,EDUCATION,7200,0.08,Y
21,33600,OWN,5.0,MEDICAL,10000,0.3,N
26,95000,MORTGAGE,10.0,EDUCATION,7275,0.08,N
22,64000,RENT,7.0,EDUCATION,13000,0.2,Y
24,95000,OWN,8.0,EDUCATION,25000,0.26,N
21,33600,OWN,5.0,VENTURE,3000,0.09,N
24,65000,RENT,6.0,EDUCATION,13000,0.2,Y
23,95000,MORTGAGE,2.0,VENTURE,4000,0.04,N
22,65000,RENT,3.0,EDUCATION,13000,0.2,Y
22,95000,MORTGAGE,6.0,MEDICAL,12000,0.13,N
24,65004,RENT,0.0,VENTURE,13000,0.2,N
24,95000,MORTGAGE,3.0,HOMEIMPROVEMENT,18000,0.19,N
25,95000,MORTGAGE,4.0,EDUCATION,6500,0.07,N
23,60000,RENT,3.0,MEDICAL,13000,0.22,N
21,95000,MORTGAGE,5.0,VENTURE,15000,0.16,N
24,67500,RENT,1.0,VENTURE,13000,0.19,Y
26,95000,MORTGAGE,0.0,EDUCATION,20000,0.21,N
26,95000,MORTGAGE,10.0,VENTURE,5000,0.05,N
24,95000,MORTGAGE,8.0,VENTURE,16000,0.17,N
23,95000,MORTGAGE,7.0,EDUCATION,15000,0.16,Y
24,95000,MORTGAGE,2.0,VENTURE,20000,0.21,N
24,95000,MORTGAGE,2.0,EDUCATION,5000,0.05,N
23,69996,RENT,8.0,EDUCATION,13000,0.19,N
22,95000,MORTGAGE,6.0,DEBTCONSOLIDATION,12000,0.13,N
23,95000,OWN,2.0,EDUCATION,10900,0.11,N
24,70000,RENT,0.0,HOMEIMPROVEMENT,13000,0.19,N
26,95000,OWN,0.0,MEDICAL,1000,0.01,N
23,95000,MORTGAGE,7.0,PERSONAL,25000,0.26,N
24,70000,RENT,2.0,DEBTCONSOLIDATION,13000,0.19,N
26,95000,OWN,5.0,EDUCATION,8000,0.08,N
23,95000,MORTGAGE,7.0,EDUCATION,14400,0.15,N
23,83000,MORTGAGE,5.0,EDUCATION,20000,0.24,N
23,83000,MORTGAGE,5.0,DEBTCONSOLIDATION,5000,0.06,N
24,75000,RENT,3.0,HOMEIMPROVEMENT,13000,0.17,N
21,83000,MORTGAGE,5.0,PERSONAL,15000,0.18,Y
23,95000,MORTGAGE,7.0,PERSONAL,6000,0.06,N
25,95000,MORTGAGE,0.0,VENTURE,4000,0.04,N
23,75000,RENT,6.0,DEBTCONSOLIDATION,13000,0.17,N
21,33009,OWN,5.0,VENTURE,12000,0.36,N
23,33004,OWN,5.0,EDUCATION,5000,0.15,N
25,75000,RENT,4.0,DEBTCONSOLIDATION,13000,0.17,N
23,76000,RENT,3.0,MEDICAL,13000,0.17,Y
22,95000,MORTGAGE,3.0,PERSONAL,10000,0.11,N
24,95000,MORTGAGE,4.0,PERSONAL,25000,0.26,N
25,83195,RENT,9.0,PERSONAL,13000,0.16,N
24,84000,RENT,3.0,MEDICAL,13000,0.15,N
25,95000,MORTGAGE,7.0,PERSONAL,5000,0.05,N
25,95004,OWN,9.0,EDUCATION,2800,0.03,N
23,86000,RENT,6.0,EDUCATION,13000,0.15,N
21,83004,MORTGAGE,2.0,DEBTCONSOLIDATION,10000,0.12,N
24,95004,MORTGAGE,0.0,MEDICAL,18000,0.19,N
25,87000,RENT,6.0,DEBTCONSOLIDATION,13000,0.15,N
26,95004,MORTGAGE,10.0,HOMEIMPROVEMENT,24250,0.26,N
24,95004,MORTGAGE,8.0,VENTURE,16000,0.17,N
23,90000,RENT,4.0,DEBTCONSOLIDATION,13000,0.14,N
25,95004,MORTGAGE,9.0,EDUCATION,18000,0.19,N
23,95004,MORTGAGE,4.0,VENTURE,10000,0.11,N
22,95004,OWN,6.0,EDUCATION,7200,0.08,N
24,90000,RENT,0.0,PERSONAL,13000,0.14,N
25,95111,MORTGAGE,9.0,PERSONAL,18000,0.19,N
24,83290,MORTGAGE,5.0,DEBTCONSOLIDATION,6000,0.07,N
23,95327,OWN,4.0,VENTURE,4325,0.05,N
21,95400,MORTGAGE,0.0,PERSONAL,12000,0.13,N
26,95400,MORTGAGE,8.0,PERSONAL,5000,0.05,N
26,69700,RENT,4.0,MEDICAL,13000,0.16,Y
24,110000,RENT,4.0,DEBTCONSOLIDATION,13000,0.12,N
26,110400,RENT,9.0,EDUCATION,13000,0.12,N
24,95610,MORTGAGE,8.0,VENTURE,6000,0.06,N
23,95620,MORTGAGE,7.0,EDUCATION,13500,0.14,Y
24,90100,RENT,6.0,MEDICAL,13000,0.12,N
24,33000,OWN,7.0,VENTURE,14000,0.42,N
23,120000,RENT,7.0,PERSONAL,13000,0.11,N
26,108000,RENT,3.0,HOMEIMPROVEMENT,13000,0.12,Y
24,83904,MORTGAGE,8.0,DEBTCONSOLIDATION,16000,0.19,Y
25,96000,MORTGAGE,6.0,HOMEIMPROVEMENT,21000,0.22,N
24,96000,MORTGAGE,8.0,HOMEIMPROVEMENT,35000,0.36,N
25,96000,MORTGAGE,4.0,VENTURE,10925,0.11,N
22,71400,MORTGAGE,4.0,MEDICAL,21600,0.26,Y
22,96000,MORTGAGE,0.0,EDUCATION,3000,0.03,N
22,96000,MORTGAGE,4.0,EDUCATION,5500,0.06,N
25,96000,MORTGAGE,9.0,PERSONAL,35000,0.36,Y
22,96000,MORTGAGE,6.0,EDUCATION,6000,0.06,N
23,96000,MORTGAGE,4.0,PERSONAL,9000,0.09,N
25,96000,MORTGAGE,9.0,MEDICAL,14000,0.15,N
23,96000,MORTGAGE,5.0,PERSONAL,1500,0.02,N
26,96000,MORTGAGE,10.0,HOMEIMPROVEMENT,24000,0.25,N
25,57840,RENT,5.0,MEDICAL,13600,0.24,N
24,96000,MORTGAGE,5.0,DEBTCONSOLIDATION,5000,0.05,N
25,96000,MORTGAGE,5.0,DEBTCONSOLIDATION,35000,0.36,N
25,68000,RENT,2.0,DEBTCONSOLIDATION,13600,0.2,N
22,70000,RENT,5.0,PERSONAL,13600,0.19,N
24,96000,MORTGAGE,1.0,HOMEIMPROVEMENT,4800,0.05,N
26,96000,MORTGAGE,3.0,PERSONAL,10000,0.1,N
22,70000,RENT,6.0,PERSONAL,13600,0.19,N
25,73000,RENT,9.0,PERSONAL,13600,0.19,N
23,78625,RENT,3.0,PERSONAL,13600,0.17,N
25,96000,MORTGAGE,10.0,VENTURE,20000,0.21,N
23,96000,MORTGAGE,2.0,MEDICAL,12000,0.13,N
24,96000,MORTGAGE,8.0,HOMEIMPROVEMENT,11000,0.11,N
23,85000,RENT,5.0,PERSONAL,13600,0.16,N
24,96000,MORTGAGE,6.0,VENTURE,12000,0.13,N
25,33000,OWN,7.0,VENTURE,8000,0.24,N
23,96000,OWN,8.0,MEDICAL,8000,0.08,N
24,96000,MORTGAGE,8.0,VENTURE,4200,0.04,N
26,64900,RENT,4.0,MEDICAL,13625,0.21,N
23,96000,MORTGAGE,7.0,EDUCATION,4000,0.04,N
23,96000,MORTGAGE,1.0,EDUCATION,10000,0.1,N
22,96000,MORTGAGE,6.0,EDUCATION,9000,0.09,N
25,33000,RENT,0.0,DEBTCONSOLIDATION,13650,0.41,N
21,33000,OWN,2.0,EDUCATION,11000,0.33,Y
24,96000,MORTGAGE,2.0,VENTURE,4200,0.04,N
24,33000,OWN,9.0,VENTURE,8000,0.24,Y
21,33000,OWN,4.0,EDUCATION,5000,0.15,Y
25,84000,MORTGAGE,9.0,DEBTCONSOLIDATION,5000,0.06,N
26,96000,MORTGAGE,6.0,MEDICAL,20000,0.21,N
23,96000,MORTGAGE,2.0,PERSONAL,7000,0.07,N
26,96000,MORTGAGE,4.0,VENTURE,11625,0.12,N
26,96000,MORTGAGE,10.0,VENTURE,8000,0.08,N
22,96000,MORTGAGE,6.0,VENTURE,25000,0.26,N
23,96000,MORTGAGE,0.0,VENTURE,20000,0.21,N
23,33000,OWN,5.0,VENTURE,3600,0.11,N
25,45000,RENT,3.0,MEDICAL,13650,0.3,N
25,96000,MORTGAGE,9.0,DEBTCONSOLIDATION,18250,0.19,N
25,71400,MORTGAGE,9.0,MEDICAL,25000,0.3,N
22,96000,MORTGAGE,2.0,EDUCATION,12000,0.13,N
26,96000,MORTGAGE,0.0,HOMEIMPROVEMENT,16000,0.17,N
21,30000,RENT,0.0,DEBTCONSOLIDATION,13750,0.46,Y
25,35000,RENT,0.0,DEBTCONSOLIDATION,13750,0.39,N
25,84000,MORTGAGE,9.0,PERSONAL,3500,0.04,N
22,96000,MORTGAGE,3.0,EDUCATION,20000,0.21,N
26,32956,OWN,10.0,MEDICAL,10000,0.3,N
22,53591,RENT,6.0,EDUCATION,13750,0.26,N
23,96000,MORTGAGE,1.0,VENTURE,5000,0.05,N
21,32868,OWN,2.0,VENTURE,2500,0.08,Y
23,32800,OWN,3.0,VENTURE,8000,0.24,N
22,96000,MORTGAGE,4.0,VENTURE,8000,0.08,N
24,96000,MORTGAGE,5.0,DEBTCONSOLIDATION,15000,0.16,N
22,32760,OWN,2.0,VENTURE,7000,0.21,Y
23,96000,MORTGAGE,7.0,DEBTCONSOLIDATION,5000,0.05,N
24,32700,OWN,8.0,EDUCATION,4200,0.13,N
24,96000,MORTGAGE,8.0,MEDICAL,2000,0.02,N
24,79000,RENT,2.0,HOMEIMPROVEMENT,13800,0.17,N
25,80600,RENT,9.0,PERSONAL,13800,0.17,N
25,96000,MORTGAGE,6.0,EDUCATION,20000,0.21,N
25,96000,OWN,0.0,EDUCATION,4000,0.04,N
24,105000,RENT,2.0,VENTURE,13800,0.13,N
22,96000,MORTGAGE,3.0,VENTURE,5000,0.05,N
26,96000,MORTGAGE,3.0,EDUCATION,12000,0.13,N
23,96000,MORTGAGE,4.0,EDUCATION,20000,0.21,N
23,32500,OWN,2.0,VENTURE,5000,0.15,Y
25,32500,OWN,9.0,MEDICAL,3600,0.11,N
26,96000,MORTGAGE,1.0,HOMEIMPROVEMENT,10000,0.1,N
22,71400,MORTGAGE,2.0,MEDICAL,15000,0.18,Y
26,71400,OWN,9.0,MEDICAL,16500,0.2,N
26,117500,RENT,0.0,VENTURE,13800,0.12,N
24,32500,OWN,2.0,EDUCATION,5600,0.17,N
26,96000,MORTGAGE,4.0,HOMEIMPROVEMENT,20000,0.21,N
25,96000,MORTGAGE,0.0,VENTURE,5000,0.05,N
25,76400,RENT,3.0,VENTURE,13900,0.18,N
21,96000,OWN,1.0,EDUCATION,7000,0.07,N
24,96000,MORTGAGE,7.0,HOMEIMPROVEMENT,6000,0.06,Y
26,42000,RENT,3.0,VENTURE,14000,0.33,N
23,96000,OTHER,3.0,EDUCATION,12000,0.13,Y
26,42000,RENT,4.0,DEBTCONSOLIDATION,14000,0.33,N
22,96000,MORTGAGE,3.0,EDUCATION,11400,0.12,Y
25,84000,MORTGAGE,0.0,EDUCATION,2125,0.03,Y
24,42996,RENT,2.0,MEDICAL,14000,0.33,N
23,96060,MORTGAGE,7.0,MEDICAL,10000,0.1,N
24,96216,MORTGAGE,5.0,VENTURE,14400,0.15,N
23,96260,MORTGAGE,,EDUCATION,25200,0.26,N
26,96300,MORTGAGE,10.0,PERSONAL,15000,0.16,N
22,96384,MORTGAGE,6.0,VENTURE,18000,0.19,N
25,96500,MORTGAGE,0.0,PERSONAL,10000,0.1,N
26,96500,MORTGAGE,4.0,VENTURE,18000,0.19,N
24,96500,MORTGAGE,1.0,EDUCATION,14000,0.15,N
26,96640,OTHER,8.0,EDUCATION,25000,0.26,N
25,96720,MORTGAGE,9.0,EDUCATION,18000,0.19,N
25,39000,RENT,4.0,PERSONAL,14000,0.36,N
24,96900,MORTGAGE,8.0,DEBTCONSOLIDATION,9300,0.1,N
23,97000,MORTGAGE,5.0,EDUCATION,12000,0.12,N
25,97000,MORTGAGE,9.0,PERSONAL,8000,0.08,N
24,97000,MORTGAGE,3.0,DEBTCONSOLIDATION,6400,0.07,Y
26,97000,MORTGAGE,5.0,DEBTCONSOLIDATION,4000,0.04,N
23,72250,MORTGAGE,7.0,MEDICAL,35000,0.41,N
22,97000,MORTGAGE,4.0,PERSONAL,5000,0.05,N
22,46000,RENT,6.0,EDUCATION,14000,0.3,N
23,97000,MORTGAGE,4.0,DEBTCONSOLIDATION,16000,0.16,N
24,40000,RENT,4.0,MEDICAL,14000,0.35,Y
24,97000,MORTGAGE,6.0,PERSONAL,8000,0.08,N
23,46800,RENT,4.0,EDUCATION,14000,0.3,N
23,97000,OWN,7.0,MEDICAL,15000,0.15,N
24,97000,MORTGAGE,2.0,DEBTCONSOLIDATION,22000,0.23,N
23,97000,MORTGAGE,0.0,PERSONAL,15000,0.15,Y
24,46800,RENT,4.0,DEBTCONSOLIDATION,14000,0.3,N
22,97000,MORTGAGE,6.0,EDUCATION,12975,0.13,N
26,97000,MORTGAGE,4.0,MEDICAL,6000,0.06,N
23,97000,MORTGAGE,1.0,PERSONAL,5000,0.05,N
24,97000,MORTGAGE,6.0,HOMEIMPROVEMENT,6800,0.07,Y
23,42000,RENT,2.0,PERSONAL,14000,0.33,N
25,97000,MORTGAGE,9.0,HOMEIMPROVEMENT,25000,0.26,N
23,97000,MORTGAGE,7.0,EDUCATION,4800,0.05,N
22,97000,MORTGAGE,6.0,MEDICAL,10000,0.1,Y
24,49150,RENT,,EDUCATION,14000,0.28,N
23,97000,MORTGAGE,8.0,PERSONAL,4000,0.04,Y
26,44000,RENT,10.0,DEBTCONSOLIDATION,14000,0.32,N
23,97000,MORTGAGE,7.0,VENTURE,1800,0.02,Y
22,97000,MORTGAGE,0.0,EDUCATION,7500,0.08,Y
24,97000,MORTGAGE,2.0,HOMEIMPROVEMENT,12000,0.12,N
26,85200,MORTGAGE,5.0,HOMEIMPROVEMENT,14000,0.16,Y
26,97333,OWN,3.0,HOMEIMPROVEMENT,10000,0.1,N
24,50000,RENT,2.0,HOMEIMPROVEMENT,14000,0.28,N
24,50004,RENT,0.0,EDUCATION,14000,0.28,N
25,85584,MORTGAGE,10.0,DEBTCONSOLIDATION,24000,0.28,Y
23,97600,MORTGAGE,7.0,MEDICAL,14500,0.15,N
25,97700,MORTGAGE,6.0,PERSONAL,8000,0.08,N
24,97700,MORTGAGE,5.0,VENTURE,25000,0.26,N
26,97700,MORTGAGE,1.0,DEBTCONSOLIDATION,10400,0.11,N
23,97781,MORTGAGE,7.0,MEDICAL,5575,0.06,N
23,97781,MORTGAGE,7.0,VENTURE,15000,0.15,N
23,52000,RENT,7.0,EDUCATION,14000,0.27,N
23,32000,OWN,7.0,EDUCATION,3500,0.11,N
22,85992,MORTGAGE,6.0,DEBTCONSOLIDATION,3500,0.04,Y
24,98000,OWN,8.0,HOMEIMPROVEMENT,12000,0.12,N
23,52800,RENT,4.0,VENTURE,14000,0.27,N
24,98000,MORTGAGE,5.0,HOMEIMPROVEMENT,10000,0.1,N
24,98000,MORTGAGE,8.0,VENTURE,10000,0.1,N
21,53000,RENT,2.0,EDUCATION,14000,0.26,N
25,98000,MORTGAGE,9.0,EDUCATION,2000,0.02,N
24,98000,OWN,8.0,VENTURE,12000,0.12,N
22,32000,OWN,2.0,MEDICAL,3000,0.09,N
26,98000,MORTGAGE,5.0,MEDICAL,12000,0.12,N
23,98000,OWN,6.0,EDUCATION,10000,0.1,Y
21,98000,MORTGAGE,5.0,PERSONAL,6000,0.06,N
24,98000,MORTGAGE,8.0,PERSONAL,6500,0.07,N
25,54000,RENT,2.0,PERSONAL,14000,0.26,N
25,86000,MORTGAGE,9.0,HOMEIMPROVEMENT,5000,0.06,N
22,54000,RENT,0.0,MEDICAL,14000,0.26,N
22,98000,MORTGAGE,5.0,EDUCATION,25000,0.26,N
24,98000,MORTGAGE,,MEDICAL,5000,0.05,N
23,98000,MORTGAGE,7.0,VENTURE,10000,0.1,N
22,48000,RENT,1.0,PERSONAL,14000,0.29,N
25,86000,MORTGAGE,7.0,DEBTCONSOLIDATION,24000,0.28,Y
22,86000,MORTGAGE,7.0,EDUCATION,18000,0.21,N
26,98000,MORTGAGE,7.0,VENTURE,14000,0.14,N
24,86000,MORTGAGE,0.0,PERSONAL,20000,0.23,N
20,98000,MORTGAGE,4.0,EDUCATION,24250,0.25,N
25,55000,RENT,9.0,HOMEIMPROVEMENT,14000,0.25,N
26,55000,RENT,2.0,EDUCATION,14000,0.25,N
23,98000,MORTGAGE,3.0,VENTURE,10000,0.1,N
24,98000,MORTGAGE,8.0,MEDICAL,25000,0.26,N
23,86000,MORTGAGE,7.0,DEBTCONSOLIDATION,4800,0.06,Y
23,98000,MORTGAGE,4.0,EDUCATION,14500,0.15,N
23,32000,OWN,4.0,PERSONAL,7500,0.23,N
25,98000,MORTGAGE,3.0,HOMEIMPROVEMENT,1000,0.01,N
23,98000,MORTGAGE,7.0,DEBTCONSOLIDATION,20000,0.2,N
25,98000,MORTGAGE,2.0,PERSONAL,6400,0.07,N
25,98000,OWN,0.0,PERSONAL,2000,0.02,N
22,98004,MORTGAGE,6.0,DEBTCONSOLIDATION,16000,0.16,N
25,86004,MORTGAGE,3.0,PERSONAL,15000,0.17,N
23,55000,RENT,3.0,VENTURE,14000,0.25,N
21,55260,RENT,0.0,EDUCATION,14000,0.25,N
23,73185,MORTGAGE,7.0,MEDICAL,7000,0.08,N
21,98132,MORTGAGE,5.0,MEDICAL,15000,0.15,N
21,98280,MORTGAGE,2.0,DEBTCONSOLIDATION,10000,0.1,N
23,98280,MORTGAGE,7.0,EDUCATION,9400,0.1,N
23,98400,MORTGAGE,7.0,EDUCATION,9000,0.09,N
26,98400,MORTGAGE,4.0,VENTURE,8450,0.09,N
22,55992,RENT,6.0,VENTURE,14000,0.25,N
24,98400,MORTGAGE,0.0,EDUCATION,8000,0.08,N
23,98400,MORTGAGE,0.0,EDUCATION,10000,0.1,N
22,56000,RENT,5.0,EDUCATION,14000,0.25,Y
23,32000,OWN,2.0,VENTURE,6500,0.2,N
24,98518,MORTGAGE,8.0,VENTURE,10000,0.1,N
25,56004,RENT,0.0,DEBTCONSOLIDATION,14000,0.25,N
26,98700,MORTGAGE,6.0,HOMEIMPROVEMENT,9600,0.1,N
24,32000,OWN,3.0,HOMEIMPROVEMENT,15000,0.47,N
24,56004,RENT,2.0,MEDICAL,14000,0.25,N
23,98800,MORTGAGE,7.0,VENTURE,1000,0.01,N
22,99000,MORTGAGE,6.0,VENTURE,18000,0.18,N
24,99000,MORTGAGE,8.0,DEBTCONSOLIDATION,12000,0.12,N
26,57600,RENT,10.0,VENTURE,14000,0.24,N
26,99000,MORTGAGE,10.0,VENTURE,5000,0.05,N
25,58000,RENT,5.0,MEDICAL,14000,0.24,Y
26,60000,RENT,2.0,MEDICAL,14000,0.23,N
22,60000,RENT,6.0,PERSONAL,14000,0.23,N
25,99000,MORTGAGE,9.0,DEBTCONSOLIDATION,15000,0.15,N
23,60000,RENT,4.0,EDUCATION,14000,0.23,Y
23,99000,MORTGAGE,8.0,EDUCATION,1800,0.02,N
26,99000,MORTGAGE,9.0,MEDICAL,20000,0.2,N
24,99000,MORTGAGE,8.0,EDUCATION,12250,0.12,N
22,60000,RENT,7.0,VENTURE,14000,0.23,N
26,99085,MORTGAGE,10.0,VENTURE,8000,0.08,Y
23,99200,MORTGAGE,7.0,DEBTCONSOLIDATION,23000,0.23,N
24,87220,MORTGAGE,7.0,VENTURE,8000,0.09,Y
22,60000,RENT,3.0,DEBTCONSOLIDATION,14000,0.23,Y
25,99473,MORTGAGE,9.0,PERSONAL,8500,0.09,N
23,99500,MORTGAGE,7.0,EDUCATION,25000,0.25,N
25,54000,RENT,6.0,DEBTCONSOLIDATION,14000,0.26,Y
25,99600,MORTGAGE,1.0,HOMEIMPROVEMENT,12800,0.13,N
22,99600,MORTGAGE,6.0,PERSONAL,7125,0.07,N
22,99600,MORTGAGE,6.0,MEDICAL,5000,0.05,N
23,99670,MORTGAGE,2.0,PERSONAL,5500,0.06,N
22,60000,RENT,0.0,EDUCATION,14000,0.23,N
24,99750,MORTGAGE,8.0,HOMEIMPROVEMENT,12000,0.12,N
25,99800,MORTGAGE,1.0,MEDICAL,12000,0.12,N
26,99900,MORTGAGE,10.0,PERSONAL,2700,0.03,N
25,60000,RENT,5.0,HOMEIMPROVEMENT,14000,0.23,N
23,99996,MORTGAGE,7.0,EDUCATION,20000,0.2,N
25,99996,MORTGAGE,6.0,MEDICAL,8000,0.08,N
23,99996,MORTGAGE,2.0,PERSONAL,4800,0.05,N
22,61000,RENT,0.0,EDUCATION,14000,0.23,N
25,99996,MORTGAGE,5.0,HOMEIMPROVEMENT,12000,0.12,N
23,62000,RENT,7.0,DEBTCONSOLIDATION,14000,0.23,N
24,99996,MORTGAGE,5.0,MEDICAL,10000,0.1,Y
24,62004,RENT,6.0,VENTURE,14000,0.23,N
25,99996,MORTGAGE,3.0,VENTURE,8000,0.08,N
24,62800,RENT,5.0,PERSONAL,14000,0.22,N
23,100000,MORTGAGE,7.0,MEDICAL,25000,0.25,N
24,100000,MORTGAGE,1.0,EDUCATION,6600,0.07,N
22,64000,RENT,2.0,DEBTCONSOLIDATION,14000,0.22,N
23,65000,RENT,3.0,PERSONAL,14000,0.22,N
23,100000,MORTGAGE,7.0,PERSONAL,35000,0.35,N
23,65000,RENT,2.0,DEBTCONSOLIDATION,14000,0.22,N
24,65000,RENT,0.0,EDUCATION,14000,0.22,N
23,100000,MORTGAGE,4.0,EDUCATION,14000,0.14,Y
23,100000,MORTGAGE,4.0,MEDICAL,15000,0.15,N
24,100000,OWN,4.0,MEDICAL,6000,0.06,N
22,65000,RENT,3.0,MEDICAL,14000,0.22,N
26,66000,RENT,10.0,PERSONAL,14000,0.21,N
25,100000,MORTGAGE,9.0,PERSONAL,6000,0.06,N
25,31200,OWN,9.0,PERSONAL,15000,0.48,N
23,66000,RENT,1.0,EDUCATION,14000,0.21,N
25,100000,MORTGAGE,6.0,VENTURE,12000,0.12,N
26,100000,MORTGAGE,7.0,VENTURE,9200,0.09,N
22,100000,MORTGAGE,6.0,EDUCATION,9000,0.09,N
25,88000,MORTGAGE,9.0,PERSONAL,20000,0.23,N
23,100000,OWN,7.0,PERSONAL,35000,0.35,N
25,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,4800,0.05,N
25,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,11650,0.12,N
23,88000,MORTGAGE,4.0,HOMEIMPROVEMENT,8400,0.1,N
24,69000,RENT,3.0,VENTURE,14000,0.2,Y
